"Elem_name"	"ion_state"	"Wl"	"Ei"	"Ek"	"Ak"	"gi"	"gk"
"Co"	"II"	250.637	8.59907782	13.5443376	1e+06	7	5
"Co"	"II"	250.646	1.21663958	6.16172739	1.32e+08	9	9
"Co"	"II"	250.796	1.44457424	6.38670726	1.1e+07	5	7
"Co"	"II"	251.007	3.48542792	8.42340833	1.3e+07	5	5
"Co"	"II"	251.055	9.06907725	14.0061207	2.7e+08	9	7
"Co"	"II"	251.085	6.47566059	11.41211476	1e+08	5	5
"Co"	"II"	251.116	3.11785953	8.05370134	2.1e+08	9	11
"Co"	"II"	251.206	3.20639528	8.14046139	3.6e+07	1	3
"Co"	"II"	251.239	2.98484767	7.91827191	1e+07	5	3
"Co"	"II"	251.251	5.62624844	10.5594422	4700000	9	7
"Co"	"II"	251.342	8.42340833	13.3548015	4200000	5	5
"Co"	"II"	251.454	8.53549724	13.4647054	4200000	9	11
"Co"	"II"	251.625	8.332886	13.2587471	6e+06	5	7
"Co"	"II"	251.655	3.40762796	8.332886	1200000	7	5
"Co"	"II"	251.696	6.53206212	11.4565367	1.1e+07	3	3
"Co"	"II"	251.735	3.48542792	8.4091525	2200000	5	3
"Co"	"II"	251.744	3.13897205	8.06250794	4.6e+07	3	3
"Co"	"II"	251.817	3.13897205	8.06107009	4100000	3	5
"Co"	"II"	251.818	6.47566059	11.397742	2.3e+07	5	5
"Co"	"II"	251.837	9.0079637	13.9296828	3700000	5	5
"Co"	"II"	251.982	1.32766384	6.24653767	1.09e+08	7	7
"Co"	"II"	252.027	8.78515492	13.70315206	6e+06	3	5
"Co"	"II"	252.082	3.86823409	8.78515492	8e+06	5	3
"Co"	"I"	252.136	0	4.915869	3e+08	10	8
"Co"	"II"	252.242	6.53206212	11.44589487	5e+06	3	5
"Co"	"II"	252.296	5.69980603	10.61257253	1.1e+07	7	5
"Co"	"II"	252.296	3.42012122	8.332886	1.1e+08	3	5
"Co"	"II"	252.463	3.00877191	7.91827191	1e+08	3	3
"Co"	"II"	252.468	3.13897205	8.04838837	1.7e+07	3	5
"Co"	"II"	252.478	8.5942222	13.50344129	1.1e+07	3	5
"Co"	"II"	252.497	1.40373174	6.31257177	1.82e+08	5	5
"Co"	"II"	252.508	2.98484767	7.8934778	5.3e+07	5	3
"Co"	"II"	252.606	3.86823409	8.7749654	1.4e+07	5	5
"Co"	"II"	252.619	8.18514505	13.0916291	2100000	7	9
"Co"	"II"	252.65	9.22154694	14.12741483	2.2e+07	11	13
"Co"	"II"	252.822	2.98484767	7.88737753	5e+07	5	5
"Co"	"II"	252.862	1.21663958	6.11840992	1.33e+08	9	9
"Co"	"I"	252.897	0.101171	5.00226	2.8e+08	8	6
"Co"	"II"	253.008	2.98484767	7.88378161	1.8e+08	5	7
"Co"	"I"	253.013	0.581508	5.48034	7100000	6	6
"Co"	"II"	253.027	5.69980603	10.59837869	1.2e+07	7	9
"Co"	"II"	253.101	8.04838837	12.9455164	6e+07	5	5
"Co"	"II"	253.167	9.22154694	14.11741017	1.44e+08	11	11
"Co"	"II"	253.29	9.06907725	13.9625535	1e+07	9	7
"Co"	"II"	253.375	6.38670726	11.2785437	8e+06	7	5
"Co"	"II"	253.38	3.11785953	8.00959966	4.1e+07	9	11
"Co"	"II"	253.386	3.02663766	7.91827191	1.4e+08	1	3
"Co"	"II"	253.488	6.47566059	11.36530142	2200000	5	7
"Co"	"II"	253.559	9.22154694	14.10984168	3800000	11	13
"Co"	"II"	253.579	5.75940077	10.6473006	2e+07	5	3
"Co"	"I"	253.596	0.174426	5.061998	1.9e+08	6	4
"Co"	"I"	253.649	0.513624	5.400159	3e+07	8	8
"Co"	"II"	253.713	5.8938821	10.7792048	1900000	5	5
"Co"	"II"	253.745	3.00877191	7.8934778	1.8e+07	3	3
"Co"	"II"	253.801	5.60380197	10.48743503	2200000	11	9
"Co"	"II"	253.987	6.53206212	11.41211476	1e+07	3	5
"Co"	"II"	254.062	3.00877191	7.88737753	1.5e+08	3	5
"Co"	"II"	254.114	8.45609577	13.33370258	6e+06	11	11
"Co"	"II"	254.151	9.239664	14.116573	9e+07	3	3
"Co"	"II"	254.195	1.32766384	6.2037165	7e+07	7	7
"Co"	"II"	254.288	8.41988259	13.2941605	1.5e+07	1	3
"Co"	"II"	254.327	5.83210573	10.70562701	6e+06	7	7
"Co"	"I"	254.425	0.224328	5.095974	3e+08	4	2
"Co"	"II"	254.454	3.13897205	8.01006448	1e+08	3	1
"Co"	"II"	254.504	1.66192399	6.53206212	1.4e+07	3	3
"Co"	"II"	254.571	2.98484767	7.85369635	5e+06	5	7
"Co"	"II"	254.616	1.44457424	6.31257177	5e+06	5	5
"Co"	"II"	254.648	3.86823409	8.7356214	2100000	5	7
"Co"	"II"	254.674	3.11785953	7.98475087	1.22e+08	9	9
"Co"	"II"	254.737	6.53206212	11.397742	8e+06	3	5
"Co"	"II"	254.759	6.38670726	11.25197094	3e+07	7	7
"Co"	"II"	254.973	5.62624844	10.48743503	4.3e+07	9	9
"Co"	"II"	255.054	5.69980603	10.5594422	4.4e+07	7	7
"Co"	"II"	255.131	8.5942222	13.4523924	3.2e+07	3	3
"Co"	"II"	255.164	6.47566059	11.33320886	1.3e+07	5	7
"Co"	"II"	255.17	8.53549724	13.3929219	2.2e+07	9	11
"Co"	"II"	255.239	3.20639528	8.06250794	3e+07	1	3
"Co"	"II"	255.244	8.1224517	12.978475	9e+06	1	3
"Co"	"II"	255.28	5.74305123	10.59837869	1.5e+07	9	9
"Co"	"II"	255.394	5.75940077	10.61257253	4.9e+07	5	5
"Co"	"II"	255.486	6.47566059	11.3270714	5e+06	5	3
"Co"	"II"	255.678	3.00877191	7.85654799	4.8e+07	3	5
"Co"	"II"	255.72	8.63389048	13.4808728	3.4e+07	5	5
"Co"	"II"	255.734	1.6853529	6.53206212	1.8e+07	1	3
"Co"	"II"	255.744	5.80077542	10.6473006	8e+07	3	3
"Co"	"II"	255.941	1.40373174	6.24653767	9e+07	5	7
"Co"	"II"	256.003	3.78984644	8.63146931	2.2e+08	11	13
"Co"	"II"	256.083	8.9078234	13.7479256	1e+07	5	7
"Co"	"I"	256.215	0.224328	5.061998	3.9e+07	4	4
"Co"	"II"	256.305	8.10960371	12.9455164	5e+07	5	5
"Co"	"II"	256.403	1.32766384	6.16172739	1.32e+08	7	9
"Co"	"II"	256.447	8.63146931	13.4647054	2300000	13	11
"Co"	"II"	256.537	1.64411577	6.47566059	6e+06	5	5
"Co"	"II"	256.647	6.38670726	11.2161796	1200000	7	7
"Co"	"II"	256.684	8.53549724	13.36428415	5200000	9	9
"Co"	"I"	256.735	0.174426	5.00226	3e+07	6	6
"Co"	"II"	256.915	8.59907782	13.4235319	5e+06	7	7
"Co"	"II"	257.077	9.0079637	13.8293666	9e+06	5	7
"Co"	"II"	257.344	5.74305123	10.5594422	4500000	9	7
"Co"	"I"	257.435	0.101171	4.915869	1.7e+07	8	8
"Co"	"II"	257.486	1.66192399	6.47566059	1.6e+07	3	5
"Co"	"II"	257.545	5.60380197	10.41643089	1.6e+08	11	11
"Co"	"II"	257.59	5.80077542	10.61257253	5.2e+07	3	5
"Co"	"II"	257.593	5.8938821	10.70562701	1300000	5	7
"Co"	"II"	257.622	8.46949859	13.2806925	1.9e+08	13	11
"Co"	"II"	257.635	8.53549724	13.34645882	6e+06	9	11
"Co"	"II"	257.687	8.53376431	13.3437547	2e+08	11	9
"Co"	"II"	257.755	8.7356214	13.5443376	6e+06	7	5
"Co"	"II"	257.773	9.0079637	13.8163449	8e+06	5	7
"Co"	"II"	258.033	1.21663958	6.02018319	2.09e+08	9	11
"Co"	"II"	258.068	6.47566059	11.2785437	7e+06	5	5
"Co"	"II"	258.123	3.08552036	7.88737753	1e+07	5	5
"Co"	"II"	258.221	5.75940077	10.5594422	7e+07	5	7
"Co"	"II"	258.224	1.40373174	6.2037165	1.4e+08	5	7
"Co"	"II"	258.307	8.45609577	13.2545436	1.41e+08	11	13
"Co"	"II"	258.317	3.08552036	7.88378161	7.9e+07	5	7
"Co"	"II"	258.335	8.37191162	13.1698344	1.1e+07	7	9
"Co"	"II"	258.475	8.9078234	13.70315206	1e+07	5	5
"Co"	"II"	258.492	6.53206212	11.3270714	7e+06	3	3
"Co"	"II"	258.517	3.62886586	8.42340833	1.2e+07	3	5
"Co"	"II"	258.685	3.11785953	7.90928888	9e+06	9	9
"Co"	"II"	258.707	3.62886586	8.41988259	1.2e+08	3	1
"Co"	"II"	258.722	1.32766384	6.11840992	1.19e+08	7	9
"Co"	"II"	258.752	5.62624844	10.41643089	9.8e+07	9	11
"Co"	"II"	258.89	5.69980603	10.48743503	7.8e+07	7	9
"Co"	"II"	258.992	8.63146931	13.41721362	7e+06	13	11
"Co"	"II"	259.03	8.46949859	13.2545436	9e+06	13	13
"Co"	"II"	259.131	7.90928888	12.692462	1.7e+07	9	9
"Co"	"II"	259.278	5.83210573	10.61257253	9e+06	7	5
"Co"	"II"	259.288	3.62886586	8.4091525	4200000	3	3
"Co"	"II"	259.314	5.99940219	10.7792048	3100000	5	5
"Co"	"II"	259.342	3.13897205	7.91827191	7e+06	3	3
"Co"	"II"	259.398	5.9273737	10.70562701	1e+06	9	7
"Co"	"II"	259.594	7.87425876	12.6489131	1.2e+07	9	7
"Co"	"II"	259.966	8.7356214	13.50344129	1.2e+07	7	5
"Co"	"II"	260.022	7.74158302	12.508368	4e+07	3	1
"Co"	"II"	260.05	5.83210573	10.59837869	3100000	7	9
"Co"	"II"	260.084	3.86823409	8.63389048	1700000	5	5
"Co"	"II"	260.314	8.63146931	13.3929219	1.7e+08	13	11
"Co"	"II"	260.398	8.5623404	13.32224929	3.6e+07	7	7
"Co"	"II"	260.44	1.44457424	6.2037165	2600000	5	7
"Co"	"II"	260.572	2.98484767	7.74158302	1.3e+08	5	3
"Co"	"II"	260.59	3.11785953	7.87425876	2.3e+07	9	9
"Co"	"II"	260.682	8.99320722	13.7479256	3300000	7	7
"Co"	"II"	260.694	3.13897205	7.8934778	5100000	3	3
"Co"	"II"	260.754	5.8938821	10.6473006	1.3e+07	5	3
"Co"	"II"	261.029	3.13897205	7.88737753	1400000	3	5
"Co"	"II"	261.072	7.5953115	12.3429444	6e+07	5	3
"Co"	"II"	261.081	8.50707932	13.2545436	1.9e+08	15	13
"Co"	"II"	261.181	3.78984644	8.53549724	3100000	11	9
"Co"	"II"	261.202	8.7356214	13.4808728	2.3e+07	7	5
"Co"	"II"	261.206	8.53549724	13.2806925	1.03e+08	9	11
"Co"	"II"	261.234	8.59907782	13.3437547	1.22e+08	7	9
"Co"	"II"	261.25	5.74305123	10.48743503	1e+08	9	9
"Co"	"II"	261.349	1.64411577	6.38670726	1.3e+07	5	7
"Co"	"II"	261.435	2.20338605	6.94441385	1.38e+08	7	5
"Co"	"II"	261.464	9.1094329	13.8499267	8e+06	1	3
"Co"	"II"	261.494	9.0079637	13.7479256	6e+06	5	7
"Co"	"II"	261.513	7.90928888	12.6489131	1.5e+08	9	7
"Co"	"II"	261.557	8.332886	13.0717076	4.9e+07	5	3
"Co"	"II"	261.686	7.6064638	12.3429444	9e+07	3	3
"Co"	"II"	261.731	5.9699557	10.70562701	1400000	7	7
"Co"	"II"	261.889	3.00877191	7.74158302	2.9e+07	3	3
"Co"	"II"	261.98	3.11785953	7.84902872	2.6e+07	9	11
"Co"	"II"	261.998	3.86823409	8.59907782	5100000	5	7
"Co"	"II"	262.002	7.74158302	12.4723623	3.3e+07	3	3
"Co"	"II"	262.084	7.84902872	12.57833009	1.6e+08	11	9
"Co"	"II"	262.142	5.87013664	10.59837869	1400000	11	9
"Co"	"II"	262.193	5.83210573	10.5594422	1e+08	7	7
"Co"	"II"	262.267	3.86823409	8.5942222	6e+06	5	3
"Co"	"II"	262.424	8.5623404	13.2855115	1.17e+08	7	7
"Co"	"II"	262.427	7.6198362	12.3429444	4.9e+07	1	3
"Co"	"II"	262.549	8.63389048	13.3548015	9e+06	5	5
"Co"	"II"	262.673	5.8938821	10.61257253	9e+07	5	5
"Co"	"II"	262.696	8.78515492	13.50344129	1e+07	3	5
"Co"	"II"	262.882	3.02663766	7.74158302	1.6e+07	1	3
"Co"	"II"	262.889	5.93249276	10.6473006	8e+07	3	3
"Co"	"II"	263.053	3.20639528	7.91827191	3e+06	1	3
"Co"	"II"	263.117	1.21663958	5.9273737	9e+06	9	9
"Co"	"II"	263.118	7.5928848	12.3035919	1.15e+08	7	5
"Co"	"II"	263.225	2.23561202	6.94441385	8e+07	5	5
"Co"	"II"	263.254	7.5953115	12.3035919	1e+08	5	5
"Co"	"II"	263.286	7.98475087	12.692462	3e+07	9	9
"Co"	"II"	263.489	7.87425876	12.57833009	2.2e+07	9	9
"Co"	"II"	263.492	3.62886586	8.332886	3.7e+07	3	5
"Co"	"II"	263.587	7.84902872	12.5513674	3.3e+07	11	11
"Co"	"II"	263.587	3.42012122	8.1224517	1e+07	3	1
"Co"	"II"	263.607	3.40762796	8.10960371	4.7e+07	7	5
"Co"	"II"	263.733	3.48542792	8.18514505	5e+06	5	7
"Co"	"II"	263.783	8.63389048	13.3327167	7e+07	5	5
"Co"	"II"	263.834	7.74158302	12.4395071	4.2e+07	3	5
"Co"	"II"	263.879	7.6064638	12.3035919	3.5e+07	3	5
"Co"	"II"	263.908	5.95069525	10.6473006	5e+07	1	3
"Co"	"II"	264.049	3.86823409	8.5623404	1e+06	5	7
"Co"	"II"	264.309	3.42012122	8.10960371	2600000	3	5
"Co"	"II"	264.372	8.63389048	13.32224929	2400000	5	7
"Co"	"II"	264.599	7.5928848	12.27722876	7e+07	7	7
"Co"	"II"	264.664	8.63389048	13.3170778	1e+07	5	5
"Co"	"II"	264.683	8.00959966	12.692462	1.2e+07	11	9
"Co"	"II"	264.736	7.5953115	12.27722876	1.3e+07	5	7
"Co"	"II"	264.84	5.93249276	10.61257253	4.1e+07	3	5
"Co"	"II"	264.864	3.78984644	8.46949859	5.9e+07	11	13
"Co"	"II"	264.991	8.7749654	13.4523924	2.4e+08	5	3
"Co"	"II"	265.008	7.87425876	12.5513674	9.7e+07	9	11
"Co"	"II"	265.22	5.74305123	10.41643089	3.2e+07	9	11
"Co"	"II"	265.278	3.40572046	8.07807155	3700000	11	9
"Co"	"II"	265.371	2.27370158	6.94441385	4.2e+07	3	5
"Co"	"II"	265.45	7.97962921	12.6489131	1800000	7	7
"Co"	"II"	265.467	7.90928888	12.57833009	1.3e+07	9	9
"Co"	"II"	265.569	8.78515492	13.4523924	6e+07	3	3
"Co"	"II"	265.623	7.88507217	12.5513674	1.9e+08	13	11
"Co"	"II"	265.636	7.61117297	12.27722876	1.9e+08	9	7
"Co"	"II"	265.664	5.8938821	10.5594422	3.4e+07	5	7
"Co"	"II"	265.745	7.98475087	12.6489131	4900000	9	7
"Co"	"II"	266.248	5.83210573	10.48743503	3e+07	7	9
"Co"	"II"	266.265	3.48542792	8.14046139	2400000	5	3
"Co"	"II"	266.353	1.21663958	5.87013664	5.5e+07	9	11
"Co"	"II"	266.449	8.41988259	13.0717076	3.2e+07	1	3
"Co"	"II"	266.616	3.36068394	8.00959966	2e+06	13	11
"Co"	"II"	266.651	8.42340833	13.0717076	1.5e+08	5	3
"Co"	"II"	266.674	5.99940219	10.6473006	2.3e+08	5	3
"Co"	"II"	266.807	8.332886	12.978475	1.7e+08	5	3
"Co"	"II"	266.977	5.9699557	10.61257253	2e+08	7	5
"Co"	"II"	266.991	3.42012122	8.06250794	7e+06	3	3
"Co"	"II"	267.008	7.90928888	12.5513674	9e+06	9	11
"Co"	"II"	267.084	3.40762796	8.04838837	6e+06	7	5
"Co"	"II"	267.199	8.05370134	12.692462	1.8e+08	11	9
"Co"	"II"	267.45	9.0687421	13.70315206	1e+07	3	5
"Co"	"II"	267.585	5.9273737	10.5594422	1.9e+08	9	7
"Co"	"II"	267.805	3.42012122	8.04838837	3600000	3	5
"Co"	"II"	268.042	3.48542792	8.10960371	7e+06	5	5
"Co"	"II"	268.191	2.98484767	7.6064638	3100000	5	3
"Co"	"II"	268.215	3.45942707	8.0806281	2900000	9	7
"Co"	"II"	268.267	8.70194937	13.32224929	6e+07	9	7
"Co"	"II"	268.332	8.7356214	13.3548015	3.5e+07	7	5
"Co"	"II"	268.441	5.87013664	10.48743503	1.9e+08	11	9
"Co"	"II"	268.528	7.85654799	12.4723623	2.4e+07	5	3
"Co"	"II"	268.611	8.07807155	12.692462	7.3e+07	9	9
"Co"	"II"	268.634	8.7356214	13.34960876	1.1e+07	7	7
"Co"	"II"	268.682	5.99940219	10.61257253	1.6e+07	5	5
"Co"	"II"	268.852	9.239664	13.8499267	1.6e+07	3	3
"Co"	"II"	268.981	2.98484767	7.5928848	5300000	5	7
"Co"	"II"	269.146	8.71186315	13.3170778	7e+06	3	5
"Co"	"II"	269.298	3.13897205	7.74158302	1.2e+07	3	3
"Co"	"II"	269.371	7.74158302	12.3429444	1.7e+07	3	3
"Co"	"II"	269.42	8.04838837	12.6489131	2e+07	5	7
"Co"	"II"	269.468	1.32766384	5.9273737	3e+07	7	9
"Co"	"II"	269.527	7.97962921	12.57833009	9.5e+07	7	9
"Co"	"II"	269.621	8.7356214	13.3327167	1.28e+08	7	5
"Co"	"II"	269.705	1.40373174	5.99940219	1900000	5	5
"Co"	"II"	269.787	3.45942707	8.05370134	1100000	9	11
"Co"	"II"	269.828	7.98475087	12.57833009	7e+07	9	9
"Co"	"II"	270.032	7.91827191	12.508368	2.2e+08	3	1
"Co"	"II"	270.041	3.42012122	8.01006448	1.2e+07	3	1
"Co"	"II"	270.068	5.9699557	10.5594422	1.1e+07	7	7
"Co"	"II"	270.165	8.06107009	12.6489131	8.6e+07	5	7
"Co"	"II"	270.202	6.11840992	10.70562701	9.1e+07	9	7
"Co"	"II"	270.242	3.00877191	7.5953115	6e+06	3	5
"Co"	"II"	270.285	7.85369635	12.4395071	6e+06	7	5
"Co"	"II"	270.333	7.88737753	12.4723623	1.5e+08	5	3
"Co"	"II"	270.417	8.70194937	13.2855115	1.27e+08	9	7
"Co"	"II"	270.541	8.7356214	13.3170778	1.2e+07	7	5
"Co"	"II"	270.638	8.7749654	13.3548015	2500000	5	5
"Co"	"II"	270.661	5.83698934	10.41643089	1.8e+08	13	11
"Co"	"II"	270.734	6.02018319	10.59837869	1.8e+08	11	9
"Co"	"II"	270.8	3.48542792	8.06250794	2e+07	5	3
"Co"	"II"	270.894	6.2037165	10.7792048	1.26e+08	7	5
"Co"	"II"	271.006	8.37191162	12.9455164	1.9e+08	7	5
"Co"	"II"	271.039	8.9078234	13.4808728	4e+07	5	5
"Co"	"II"	271.17	8.07807155	12.6489131	3.6e+07	9	7
"Co"	"II"	271.241	8.78515492	13.3548015	3200000	3	5
"Co"	"II"	271.26	8.4091525	12.978475	4.6e+07	3	3
"Co"	"II"	271.295	8.00959966	12.57833009	3.5e+07	11	9
"Co"	"II"	271.322	8.0806281	12.6489131	1.44e+08	7	7
"Co"	"II"	271.421	7.98475087	12.5513674	1.9e+07	9	11
"Co"	"II"	271.444	1.40373174	5.9699557	8e+06	5	7
"Co"	"II"	271.638	3.48542792	8.04838837	2200000	5	5
"Co"	"II"	271.695	7.74158302	12.3035919	9e+06	3	5
"Co"	"II"	271.811	5.9273737	10.48743503	5e+06	9	9
"Co"	"II"	271.829	8.99320722	13.55297099	4700000	7	9
"Co"	"II"	272.006	8.70194937	13.2587471	2e+06	9	7
"Co"	"II"	272.07	7.88378161	12.4395071	1.9e+08	7	5
"Co"	"II"	272.103	3.86823409	8.42340833	1e+07	5	5
"Co"	"II"	272.109	8.42340833	12.978475	4.7e+07	5	3
"Co"	"II"	272.167	7.91827191	12.4723623	6e+07	3	3
"Co"	"II"	272.285	7.88737753	12.4395071	3.2e+07	5	5
"Co"	"II"	272.344	8.99320722	13.5443376	9e+06	7	5
"Co"	"II"	272.634	5.87013664	10.41643089	1400000	11	11
"Co"	"II"	272.65	7.8934778	12.4395071	1.2e+07	3	5
"Co"	"II"	272.778	8.71186315	13.2557691	1e+07	3	1
"Co"	"II"	272.778	6.16172739	10.70562701	9.9e+07	9	7
"Co"	"II"	272.906	8.00959966	12.5513674	1.09e+08	11	11
"Co"	"II"	273.23	9.0079637	13.5443376	3400000	5	5
"Co"	"II"	273.302	3.20639528	7.74158302	3400000	1	3
"Co"	"II"	273.454	6.24653767	10.7792048	8e+07	7	5
"Co"	"II"	273.499	8.78515492	13.3170778	6e+06	3	5
"Co"	"II"	273.897	3.45942707	7.98475087	2200000	9	9
"Co"	"II"	273.954	3.36068394	7.88507217	1600000	13	13
"Co"	"II"	274.145	7.91827191	12.4395071	2600000	3	5
"Co"	"II"	274.145	8.92796723	13.4492008	1100000	9	9
"Co"	"II"	274.99	3.08552036	7.5928848	2500000	5	7
"Co"	"II"	274.992	8.18514505	12.692462	7.9e+07	7	9
"Co"	"II"	275.263	8.89003402	13.3929219	1.3e+07	11	11
"Co"	"II"	275.322	6.2037165	10.70562701	5.1e+07	7	7
"Co"	"II"	275.403	8.85292357	13.3535099	2200000	13	13
"Co"	"II"	275.423	8.07807155	12.57833009	3.9e+07	9	9
"Co"	"II"	275.552	3.42012122	7.91827191	4300000	3	3
"Co"	"II"	275.582	8.05370134	12.5513674	7e+06	11	11
"Co"	"II"	275.832	3.62886586	8.1224517	2900000	3	1
"Co"	"II"	276.196	8.99320722	13.4808728	1.8e+08	7	5
"Co"	"II"	276.274	7.85654799	12.3429444	1.2e+08	5	3
"Co"	"I"	276.419	0.431815	4.915869	4300000	10	8
"Co"	"II"	276.428	9.06907725	13.55297099	1.2e+07	9	9
"Co"	"II"	276.671	6.11840992	10.59837869	7.3e+07	9	9
"Co"	"II"	276.684	3.40762796	7.88737753	1200000	7	5
"Co"	"II"	276.824	8.5942222	13.0717076	7e+07	3	3
"Co"	"II"	276.906	3.40762796	7.88378161	4900000	7	7
"Co"	"II"	277.107	9.0079637	13.4808728	6e+07	5	5
"Co"	"II"	277.496	6.31257177	10.7792048	1.07e+08	5	5
"Co"	"II"	277.62	3.86823409	8.332886	2.7e+07	5	5
"Co"	"II"	277.966	6.24653767	10.70562701	5e+07	7	7
"Co"	"II"	278.186	7.88737753	12.3429444	2.3e+07	5	3
"Co"	"II"	278.541	7.85369635	12.3035919	9e+07	7	5
"Co"	"II"	278.542	3.45942707	7.90928888	1300000	9	9
"Co"	"II"	278.567	7.8934778	12.3429444	3.6e+07	3	3
"Co"	"II"	278.601	3.40762796	7.85654799	1900000	7	5
"Co"	"II"	278.719	7.85654799	12.3035919	9e+06	5	5
"Co"	"II"	279.372	6.16172739	10.59837869	5.7e+07	9	9
"Co"	"II"	279.562	3.62886586	8.06250794	4200000	3	3
"Co"	"II"	279.612	3.48542792	7.91827191	1900000	5	3
"Co"	"II"	279.933	8.85292357	13.2806925	9e+06	13	11
"Co"	"II"	280.173	8.04838837	12.4723623	2.7e+07	5	3
"Co"	"II"	280.201	7.85369635	12.27722876	7.3e+07	7	7
"Co"	"II"	280.381	7.85654799	12.27722876	3.1e+07	5	7
"Co"	"II"	280.692	8.92796723	13.3437547	1.28e+08	9	9
"Co"	"II"	281.053	7.8934778	12.3035919	4.4e+07	3	5
"Co"	"II"	281.085	1.21663958	5.62624844	1400000	9	9
"Co"	"I"	281.556	0.513624	4.915869	3200000	8	8
"Co"	"II"	281.575	3.48542792	7.88737753	2500000	5	5
"Co"	"II"	281.596	8.85292357	13.2545436	1.26e+08	13	13
"Co"	"II"	281.889	1.40373174	5.80077542	8e+06	5	3
"Co"	"II"	281.94	6.02018319	10.41643089	2300000	11	11
"Co"	"II"	281.979	9.06907725	13.4647054	2.1e+07	9	11
"Co"	"II"	282.041	6.2037165	10.59837869	4600000	7	9
"Co"	"II"	282.12	7.88378161	12.27722876	6e+06	7	7
"Co"	"II"	282.136	8.18514505	12.57833009	1.3e+07	7	9
"Co"	"II"	282.145	6.31257177	10.70562701	2.1e+07	5	7
"Co"	"II"	282.181	6.38670726	10.7792048	3900000	7	5
"Co"	"II"	282.269	8.04838837	12.4395071	4e+07	5	5
"Co"	"II"	282.299	8.89003402	13.2806925	1.13e+08	11	11
"Co"	"II"	282.351	7.88737753	12.27722876	4900000	5	7
"Co"	"II"	282.524	1.21663958	5.60380197	1700000	9	11
"Co"	"II"	282.75	9.0687421	13.4523924	4.1e+07	3	3
"Co"	"II"	282.909	3.62886586	8.01006448	4700000	3	1
"Co"	"II"	283.135	8.9078234	13.2855115	4.5e+07	5	7
"Co"	"II"	283.18	8.06250794	12.4395071	8e+06	3	5
"Co"	"II"	283.494	1.32766384	5.69980603	1e+06	7	7
"Co"	"II"	283.697	6.11840992	10.48743503	3e+06	9	9
"Co"	"II"	283.769	8.14046139	12.508368	1.4e+08	3	1
"Co"	"II"	284.104	8.10960371	12.4723623	1.8e+07	5	3
"Co"	"II"	284.18	8.99320722	13.3548015	9e+06	7	5
"Co"	"II"	284.519	8.99320722	13.34960876	2.7e+07	7	7
"Co"	"II"	284.817	6.24653767	10.59837869	2e+07	7	9
"Co"	"II"	284.877	8.9078234	13.2587471	7e+06	5	7
"Co"	"II"	284.943	8.1224517	12.4723623	2.8e+07	1	3
"Co"	"II"	285.145	9.0079637	13.3548015	9e+06	5	5
"Co"	"II"	285.399	9.1094329	13.4523924	3.7e+07	1	3
"Co"	"II"	285.942	6.31257177	10.6473006	1700000	5	3
"Co"	"II"	286.128	8.14046139	12.4723623	3.5e+07	3	3
"Co"	"II"	286.16	9.22154694	13.55297099	1.2e+07	11	9
"Co"	"II"	286.26	8.10960371	12.4395071	4.4e+07	5	5
"Co"	"II"	286.537	6.16172739	10.48743503	1.1e+07	9	9
"Co"	"II"	286.661	9.06907725	13.3929219	6.3e+07	9	11
"Co"	"II"	286.988	6.38670726	10.70562701	3e+07	7	7
"Co"	"II"	287.122	3.86823409	8.18514505	2.8e+07	5	7
"Co"	"II"	287.389	6.24653767	10.5594422	4700000	7	7
"Co"	"II"	287.938	9.239664	13.5443376	9e+06	3	5
"Co"	"II"	288.014	6.47566059	10.7792048	3e+07	5	5
"Co"	"II"	288.25	6.31257177	10.61257253	2600000	5	5
"Co"	"II"	288.315	8.14046139	12.4395071	2e+07	3	5
"Co"	"I"	288.644	0.101171	4.395309	1600000	8	8
"Co"	"II"	289.032	1.64411577	5.93249276	7e+06	5	3
"Co"	"II"	289.042	3.78984644	8.07807155	8e+06	11	9
"Co"	"II"	289.562	9.06907725	13.34960876	1.2e+07	9	7
"Co"	"II"	289.775	9.06907725	13.34645882	3.6e+07	9	11
"Co"	"II"	290.7	9.239664	13.50344129	1.8e+07	3	5
"Co"	"II"	291.756	9.0687421	13.3170778	5200000	3	5
"Co"	"II"	291.838	6.53206212	10.7792048	7e+07	3	5
"Co"	"II"	291.838	1.6853529	5.93249276	7e+06	1	3
"Co"	"II"	292.268	6.24653767	10.48743503	1500000	7	9
"Co"	"II"	293.023	6.47566059	10.70562701	6.5e+07	5	7
"Co"	"II"	294.296	6.38670726	10.59837869	6.3e+07	7	9
"Co"	"II"	294.3	9.06907725	13.2806925	1.6e+07	9	11
"Co"	"II"	295.419	9.22154694	13.41721362	3100000	11	11
"Co"	"II"	295.473	3.78984644	7.98475087	2.6e+07	11	9
"Co"	"II"	297.139	9.22154694	13.3929219	1e+08	11	11
"Co"	"I"	298.716	0	4.149363	4900000	10	8
"Co"	"I"	298.959	0	4.145997	3800000	10	10
"Co"	"II"	300.486	9.22154694	13.34645882	8e+06	11	11
"Co"	"II"	300.886	3.78984644	7.90928888	1100000	11	9
"Co"	"II"	302.259	6.38670726	10.48743503	9e+06	7	9
"Co"	"II"	303.466	3.78984644	7.87425876	4900000	11	9
"Co"	"II"	303.513	6.47566059	10.5594422	4e+06	5	7
