"Elem_name";"ion_state";"Wl";"Ei";"Ek";"Ak";"gi";"gk"
"Sc-II";"I";547.219;2.0098848;4.2749739;9700000;8;6
"Sc-II";"I";548.201;1.8649582;4.125992;5.2e+07;8;8
"Sc-II";"I";548.463;1.8505957;4.1105447;5.2e+07;6;6
"Sc-II";"I";551.423;1.8505957;4.0984163;4.1e+07;6;8
"Sc-II";"I";551.538;1.9431497;4.1904964;1570000;4;6
"Sc-II";"I";552.05;1.8649582;4.1102231;41600000;8;10
"Sc-II";"I";552.61;1.9431497;4.1861447;7100000;4;4
"Sc-II";"II";552.678;1.768178;4.010886;3.3e+07;9;7
"Sc-II";"I";554.107;1.9535607;4.1904964;5500000;6;6
"Sc-II";"I";555.185;1.9535607;4.1861447;1640000;6;4
"Sc-II";"I";557.976;1.9690809;4.1904964;1520000;8;6
"Sc-II";"I";562.373;1.9864474;4.1904964;1280000;4;6
"Sc-II";"I";562.404;1.9865643;4.1904964;1110000;6;6
"Sc-II";"I";563.104;1.9849552;4.1861447;3e+06;2;4
"Sc-II";"I";563.486;1.9864474;4.1861447;1920000;4;4
"Sc-II";"II";564.1;1.500395;3.697696;3100000;3;5
"Sc-II";"I";564.757;1.9957592;4.1904964;1610000;4;6
"Sc-II";"II";565.791;1.506956;3.697696;10400000;5;5
"Sc-II";"II";565.836;1.496998;3.687558;4300000;1;3
"Sc-II";"II";566.716;1.500395;3.687558;3400000;3;3
"Sc-II";"II";566.906;1.500395;3.686828;13100000;3;1
"Sc-II";"I";567.183;1.4478022;3.6331691;5.4e+07;10;12
"Sc-II";"II";568.421;1.506956;3.687558;5800000;5;3
"Sc-II";"I";568.683;1.4394858;3.6190792;48600000;8;10
"Sc-II";"I";570.015;1.4329667;3.6074663;47200000;6;8
"Sc-II";"I";570.861;1.4478022;3.6190792;5160000;10;10
"Sc-II";"I";571.175;1.4282931;3.5983765;46600000;4;6
"Sc-II";"I";571.729;1.4394858;3.6074663;6030000;8;8
"Sc-II";"I";572.408;1.4329667;3.5983765;5710000;6;6
"Sc-II";"I";598.843;2.1093125;4.1791396;6600000;6;6
"Sc-II";"I";602.616;2.1108467;4.1677126;7200000;4;4
"Sc-II";"I";614.62;2.1093125;4.125992;4200000;6;8
"Sc-II";"I";619.843;2.1108467;4.1105447;3500000;4;6
"Sc-II";"I";621.066;0;1.9957592;1580000;4;4
"Sc-II";"I";624.996;2.3025584;4.2857841;13200000;6;8
"Sc-II";"I";626.222;2.2956499;4.2749739;8400000;4;6
"Sc-II";"I";628.013;2.2942108;4.2678869;4e+06;2;4
"Sc-II";"I";628.416;2.3025584;4.2749739;3900000;6;6
"Sc-II";"I";628.473;2.2956499;4.2678869;7100000;4;4
"Sc-II";"I";629.302;2.2942108;4.263848;10400000;2;2
"Sc-II";"I";630.566;0.0208711;1.9865643;1930000;6;6
"Sc-II";"II";660.458;1.356952;3.233674;1500000;5;5
"Sc-II";"I";774.122;2.509053;4.1102231;5430000;10;10
"Sc-II";"I";780.042;2.5093968;4.0984163;5100000;8;8
"Mn-II";"II";120.112;0;10.322427;5.4e+08;7;5
"Mn-II";"II";120.157;3.418399;13.73689;1e+08;11;13
"Mn-II";"II";122.278;3.415425;13.554876;4.7e+08;13;11
"Mn-II";"II";122.473;3.418399;13.541777;3.9e+08;11;9
"Mn-II";"II";122.64;3.419929;13.529544;3e+08;9;7
"Mn-II";"II";122.764;3.420542;13.52001;4e+08;7;5
"Mn-II";"II";122.842;3.420645;13.51358;5e+08;5;3
"Mn-II";"II";123.395;3.415425;13.463147;7e+08;13;13
"Mn-II";"II";123.487;3.418399;13.45863;6e+08;11;11
"Mn-II";"II";123.527;3.418399;13.45536;1e+08;11;9
"Mn-II";"II";123.546;3.419929;13.45536;6e+08;9;9
"Mn-II";"II";123.579;3.419929;13.45272;2e+08;9;7
"Mn-II";"II";123.587;3.420542;13.45272;5.5e+08;7;7
"Mn-II";"II";123.615;3.420645;13.45054;7e+08;5;5
"Mn-II";"II";125.068;1.1745014;11.08783;2e+08;5;7
"Mn-II";"II";125.337;3.7095383;13.601654;4e+08;5;5
"Mn-II";"II";125.441;3.7058299;13.58971;3.1e+08;7;9
"Mn-II";"II";125.696;3.7095383;13.573368;2e+08;5;7
"Mn-II";"II";125.956;3.7135045;13.55692;3e+08;3;5
"Mn-II";"II";126.445;3.7058299;13.51122;3e+08;7;5
"Mn-II";"II";127.597;4.0651815;13.78216;3.8e+08;9;11
"Mn-II";"II";127.597;4.0651815;13.782;1e+08;9;9
"Mn-II";"II";127.712;4.073782;13.782;2e+08;7;9
"Mn-II";"II";127.782;4.073782;13.77662;2e+08;7;7
"Mn-II";"II";127.782;4.0740154;13.77662;2e+08;5;7
"Mn-II";"II";130.563;4.0651815;13.56132;2e+08;9;7
"Mn-II";"II";140.951;5.105994;13.90214;2.8e+08;15;13
"Mn-II";"II";141.515;5.106975;13.868177;2.9e+08;13;11
"Mn-II";"II";141.575;5.105994;13.863479;1.2e+08;15;15
"Mn-II";"II";141.813;5.108692;13.851515;2.4e+08;11;9
"Mn-II";"II";142.554;5.106975;13.804301;1.2e+08;13;13
"Mn-II";"II";143.105;5.108692;13.772604;1e+08;11;11
"Mn-II";"II";143.278;5.3968661;14.05029;1.8e+08;11;13
"Mn-II";"II";143.444;5.3979231;14.04133;1e+08;9;11
"Mn-II";"II";145.497;5.5199674;14.04141;2.5e+08;9;7
"Mn-II";"II";146.457;1.776181;10.241756;1e+08;9;9
"Mn-II";"II";146.803;1.8094049;10.255052;1e+08;7;7
"Mn-II";"II";147.859;5.3968661;13.78216;9e+07;11;11
"Mn-II";"II";147.879;5.3979231;13.782;8e+07;9;9
"Mn-II";"II";148.369;1.8094049;10.165942;7e+07;7;9
"Mn-II";"II";149.475;5.3968661;13.69148;1e+08;11;9
"Mn-II";"II";149.995;5.3979231;13.663753;1e+08;9;7
"Mn-II";"II";152.314;6.005305;14.145444;2.3e+08;13;11
"Mn-II";"II";152.455;5.992538;14.12506;2e+08;11;9
"Mn-II";"II";152.776;5.990647;14.10613;1.1e+08;9;7
"Mn-II";"II";153.707;5.3968661;13.463147;5e+07;11;13
"Mn-II";"II";153.814;5.3979231;13.45863;6e+07;9;11
"Mn-II";"II";154.863;6.139411;14.145444;6e+07;11;11
"Mn-II";"II";156.49;4.1097923;12.032622;1.6e+08;11;9
"Mn-II";"II";156.647;3.415425;11.330293;2.6e+08;13;11
"Mn-II";"II";157.005;6.005305;13.90214;1e+08;13;13
"Mn-II";"II";157.353;4.122308;12.001694;1.8e+08;9;7
"Mn-II";"II";157.428;5.992538;13.868177;9e+07;11;11
"Mn-II";"II";157.564;3.418399;11.287247;2.3e+08;11;9
"Mn-II";"II";157.575;4.6929866;12.5612;9e+07;7;7
"Mn-II";"II";157.722;5.990647;13.851515;7e+07;9;9
"Mn-II";"II";157.777;6.005305;13.863479;4e+07;13;15
"Mn-II";"II";157.89;4.1260367;11.978601;2e+08;7;5
"Mn-II";"II";158.223;3.419929;11.256029;2.2e+08;9;7
"Mn-II";"II";158.715;5.992538;13.804301;4e+07;11;13
"Mn-II";"II";158.746;3.420542;11.230805;2e+08;7;5
"Mn-II";"II";159.057;3.420645;11.215622;3e+08;5;3
"Mn-II";"II";159.322;5.990647;13.772604;5e+07;9;11
"Mn-II";"II";160.21;4.0651815;11.804098;1e+08;9;9
"Mn-II";"II";160.547;4.3099509;12.032622;2.2e+08;11;9
"Mn-II";"II";161.579;4.3283838;12.001694;1.9e+08;9;7
"Mn-II";"II";162.314;4.3400408;11.978601;2e+08;7;5
"Mn-II";"II";162.984;4.7787381;12.3859168;7e+07;7;9
"Mn-II";"II";162.994;4.7787381;12.3854376;7e+07;7;7
"Mn-II";"II";163.675;4.8114165;12.3865529;1.1e+08;9;11
"Mn-II";"II";167.863;1.1745014;8.5604778;1100000;5;5
"Mn-II";"II";167.955;3.7058299;11.08783;1e+08;7;7
"Mn-II";"II";170.827;3.784458;11.042366;1.4e+08;13;11
"Mn-II";"II";171.183;3.803774;11.046563;1.5e+08;11;9
"Mn-II";"II";171.438;3.818225;11.050227;1.8e+08;9;7
"Mn-II";"II";172.529;6.9055496;14.091879;9e+07;9;11
"Mn-II";"II";173.355;1.776181;8.928232;1.7e+08;9;9
"Mn-II";"II";174.486;5.3772613;12.483049;1.3e+08;7;9
"Mn-II";"II";181.387;6.8114703;13.646808;2.6e+08;3;5
"Mn-II";"II";181.524;6.8335544;13.663753;2.4e+08;5;7
"Mn-II";"II";181.628;6.865215;13.69148;1.6e+08;7;9
"Mn-II";"II";181.753;3.784458;10.606022;8e+07;13;11
"Mn-II";"II";182.221;6.8335544;13.637626;3.7e+08;5;3
"Mn-II";"II";182.369;6.865215;13.663753;3.4e+08;7;7
"Mn-II";"II";182.708;6.9055496;13.69148;6.5e+08;9;9
"Mn-II";"II";182.825;6.865215;13.646808;3e+08;7;5
"Mn-II";"II";183.457;6.9055496;13.663753;1.8e+08;9;7
"Mn-II";"II";183.651;1.8094049;8.5604778;3300000;7;5
"Mn-II";"II";183.713;4.1097923;10.858578;9e+07;11;9
"Mn-II";"II";184.286;1.8326359;8.5604778;4200000;5;5
"Mn-II";"II";184.693;1.8475137;8.5604778;1200000;3;5
"Mn-II";"II";184.773;3.784458;10.494511;1e+08;13;13
"Mn-II";"II";184.773;6.8335544;13.543468;3e+08;5;3
"Mn-II";"II";184.816;6.8114703;13.52001;1.5e+08;3;5
"Mn-II";"II";184.826;6.865215;13.573368;2.3e+08;7;7
"Mn-II";"II";185.088;3.907326;10.606022;1e+08;9;11
"Mn-II";"II";185.161;6.8335544;13.529544;1.2e+08;5;7
"Mn-II";"II";185.278;6.865215;13.55692;1.7e+08;7;5
"Mn-II";"II";185.327;1.776181;8.4662193;1.8e+08;9;7
"Mn-II";"II";185.489;6.9055496;13.58971;2.3e+08;9;9
"Mn-II";"II";185.67;6.8335544;13.51122;1.7e+08;5;5
"Mn-II";"II";185.701;6.865215;13.541777;2.1e+08;7;9
"Mn-II";"II";186.051;3.803774;10.467761;7e+07;11;11
"Mn-II";"II";186.28;6.9055496;13.56132;2.5e+08;9;7
"Mn-II";"II";186.462;6.9055496;13.554876;2.6e+08;9;11
"Mn-II";"II";186.552;6.865215;13.51122;2.3e+08;7;5
"Mn-II";"II";189.748;1.8094049;8.3435719;4600000;7;9
"Mn-II";"II";189.812;1.776181;8.3080841;1700000;9;7
"Mn-II";"II";190.295;3.703336;10.218716;1.8e+08;5;7
"Mn-II";"II";190.784;1.8094049;8.3080841;13200000;7;7
"Mn-II";"II";190.891;3.80445;10.299481;1.6e+08;3;5
"Mn-II";"II";190.983;1.776181;8.2681019;4200000;9;7
"Mn-II";"II";191.141;1.776181;8.2627156;7.9e+07;9;9
"Mn-II";"II";191.468;1.8326359;8.3080841;21200000;5;7
"Mn-II";"II";191.51;1.776181;8.2502234;1.17e+08;9;11
"Mn-II";"II";191.864;1.8326359;8.2947281;21800000;5;5
"Mn-II";"II";191.891;1.8326359;8.2938151;6500000;5;3
"Mn-II";"II";191.964;1.8094049;8.2681019;23800000;7;7
"Mn-II";"II";192.003;1.8094049;8.2668737;6.9e+07;7;5
"Mn-II";"II";192.125;1.8094049;8.2627156;1.87e+08;7;9
"Mn-II";"II";192.307;1.8475137;8.2947281;24800000;3;5
"Mn-II";"II";192.334;1.8475137;8.2938151;5.3e+07;3;3
"Mn-II";"II";192.496;5.347626;11.788506;2.6e+08;5;3
"Mn-II";"II";192.552;1.8547882;8.2938151;5.1e+07;1;3
"Mn-II";"II";192.659;1.8326359;8.2681019;5.1e+07;5;7
"Mn-II";"II";192.695;1.8326359;8.2668737;1.7e+07;5;5
"Mn-II";"II";192.815;1.8326359;8.2629413;3400000;5;3
"Mn-II";"II";193.045;6.865215;13.2878;1.2e+08;7;7
"Mn-II";"II";193.14;1.8475137;8.2668737;2.8e+07;3;5
"Mn-II";"II";193.26;1.8475137;8.2629413;3700000;3;3
"Mn-II";"II";193.478;1.8547882;8.2629413;4300000;1;3
"Mn-II";"II";193.507;5.3968661;11.804098;1.8e+08;11;9
"Mn-II";"II";193.674;6.8335544;13.2353;1.7e+08;5;5
"Mn-II";"II";194.266;6.9055496;13.2878;3.5e+08;9;7
"Mn-II";"II";194.354;5.3979231;11.77723;1.5e+08;9;7
"Mn-II";"II";194.416;6.8114703;13.188726;4.2e+08;3;5
"Mn-II";"II";194.436;6.1846056;12.5612;1.7e+08;9;7
"Mn-II";"II";194.477;6.8000707;13.17527;3.6e+08;1;3
"Mn-II";"II";194.515;6.8335544;13.20762;4.7e+08;5;7
"Mn-II";"II";194.634;6.865215;13.2353;2.2e+08;7;5
"Mn-II";"II";194.793;6.865215;13.230117;5e+08;7;9
"Mn-II";"II";194.828;6.8114703;13.17527;3.4e+08;3;3
"Mn-II";"II";195.014;3.703336;10.06104;1.4e+08;5;5
"Mn-II";"II";195.092;6.8335544;13.188726;2.6e+08;5;5
"Mn-II";"II";195.323;6.9055496;13.25319;5.2e+08;9;11
"Mn-II";"II";195.335;6.1855626;12.532844;1.5e+08;7;5
"Mn-II";"II";195.481;6.865215;13.20762;1.8e+08;7;7
"Mn-II";"II";195.893;4.823218;11.152425;1e+08;9;7
"Mn-II";"II";195.925;4.8007;11.128858;3.9e+08;13;11
"Mn-II";"II";196.037;6.9055496;13.230117;9e+07;9;9
"Mn-II";"II";196.924;4.3099509;10.606022;7e+07;11;11
"Mn-II";"II";199.423;3.907326;10.124509;1.2e+08;9;7
"Mn-II";"II";200.191;7.3817036;13.573036;1.8e+08;9;9
"Mn-II";"II";203.731;3.784458;9.868202;1.4e+08;13;13
"Mn-II";"II";203.764;3.803774;9.886494;1.2e+08;11;11
"Mn-II";"II";203.997;3.818225;9.894015;1.2e+08;9;9
"Mn-II";"II";207.621;4.8007;10.770438;1.2e+08;13;13
"Mn-II";"II";208.476;3.784458;9.729718;4.2e+07;13;15
"Mn-II";"II";208.891;5.3968661;11.330293;7e+07;11;11
"Mn-II";"II";209.746;3.803774;9.713014;4.6e+07;11;13
"Mn-II";"II";210.25;4.823218;10.718347;9e+07;9;9
"Mn-II";"II";211.396;3.818225;9.681338;5.3e+07;9;11
"Mn-II";"II";211.94;6.1846056;12.032622;7e+07;9;9
"Mn-II";"II";211.978;4.823218;10.670303;1.3e+08;9;7
"Mn-II";"II";213.345;4.823218;10.632812;8e+07;9;9
"Mn-II";"II";222.994;4.3099509;9.868202;4.8e+07;11;13
"Mn-II";"II";222.999;4.3283838;9.886494;4.9e+07;9;11
"Mn-II";"II";223.166;4.3400408;9.894015;5.3e+07;7;9
"Mn-II";"II";230.5;0;5.3772613;1460000;7;7
"Mn-II";"II";232.042;4.8007;10.142318;1.2e+08;13;13
"Mn-II";"II";233.214;6.005305;11.320013;4.8e+07;13;11
"Mn-II";"II";233.323;5.992538;11.304743;4.5e+07;11;9
"Mn-II";"II";236.691;5.347626;10.584292;1e+08;5;5
"Mn-II";"II";237.336;3.7058299;8.928232;7e+07;7;9
"Mn-II";"II";239.729;7.991615;13.161897;3.3e+08;5;7
"Mn-II";"II";239.787;7.9936854;13.162709;3e+08;7;9
"Mn-II";"II";239.824;7.9936854;13.161897;8e+07;7;7
"Mn-II";"II";239.879;7.996254;13.163287;2.9e+08;9;11
"Mn-II";"II";239.906;7.996254;13.162709;1e+08;9;9
"Mn-II";"II";240.015;7.999323;13.163433;3.1e+08;11;13
"Mn-II";"II";240.022;7.999323;13.163287;9e+07;11;11
"Mn-II";"II";240.196;8.003185;13.163433;7e+07;13;13
"Mn-II";"II";240.208;8.003185;13.163152;3.5e+08;13;15
"Mn-II";"II";242.738;4.7568065;9.863005;1.7e+08;5;7
"Mn-II";"II";242.772;4.7568065;9.862287;4e+08;5;5
"Mn-II";"II";242.794;4.7568065;9.861818;6e+08;5;3
"Mn-II";"II";243.654;8.118872;13.205869;5.7e+08;7;9
"Mn-II";"II";243.737;4.7787381;9.864004;3.7e+08;7;9
"Mn-II";"II";243.784;4.7787381;9.863005;3.7e+08;7;7
"Mn-II";"II";243.819;4.7787381;9.862287;2e+08;7;5
"Mn-II";"II";244.045;6.391771;11.470606;8e+07;11;9
"Mn-II";"II";244.106;8.129152;13.206735;5.6e+08;9;11
"Mn-II";"II";244.147;8.129152;13.205869;3.9e+07;9;9
"Mn-II";"II";244.638;8.140635;13.207145;5.6e+08;11;13
"Mn-II";"II";244.659;8.140635;13.206735;4.3e+07;11;11
"Mn-II";"II";244.974;5.990647;11.050227;5.2e+07;9;7
"Mn-II";"II";245.216;8.152559;13.207145;3.5e+07;13;13
"Mn-II";"II";245.233;8.152559;13.20682;5.8e+08;13;15
"Mn-II";"II";245.249;4.8114165;9.865326;5.9e+08;9;11
"Mn-II";"II";245.313;4.8114165;9.864004;2.2e+08;9;9
"Mn-II";"II";245.362;4.8114165;9.863005;5.2e+07;9;7
"Mn-II";"II";245.779;8.118872;13.161897;1.8e+08;7;7
"Mn-II";"II";245.858;8.163991;13.205391;6e+08;15;17
"Mn-II";"II";245.873;6.1113498;11.152425;6e+07;7;7
"Mn-II";"II";246.213;8.129152;13.163287;3.8e+07;9;11
"Mn-II";"II";246.241;8.129152;13.162709;1.6e+08;9;9
"Mn-II";"II";246.621;4.1097923;9.1355822;5.2e+07;11;9
"Mn-II";"II";246.642;4.122308;9.1476927;4.6e+07;9;7
"Mn-II";"II";246.768;8.140635;13.163433;3.4e+07;11;13
"Mn-II";"II";246.776;8.140635;13.163287;1.6e+08;11;11
"Mn-II";"II";247.285;4.8007;9.813005;3.4e+07;13;15
"Mn-II";"II";247.356;8.152559;13.163433;1.8e+08;13;13
"Mn-II";"II";247.369;8.152559;13.163152;2.1e+07;13;15
"Mn-II";"II";247.935;8.163991;13.163152;2.3e+08;15;15
"Mn-II";"II";248.096;3.418399;8.4143048;1400000;11;9
"Mn-II";"II";248.616;4.823218;9.8087148;5.3e+07;9;11
"Mn-II";"II";248.842;6.1113498;11.092293;6e+07;7;9
"Mn-II";"II";249.091;3.784458;8.7604253;2.7e+07;13;11
"Mn-II";"II";249.9;3.784458;8.7443092;7e+07;13;11
"Mn-II";"II";250.76;3.803774;8.7466314;3.2e+07;11;9
"Mn-II";"II";250.781;6.5281805;11.470606;7e+07;9;9
"Mn-II";"II";251.42;6.005305;10.935178;1.08e+08;13;13
"Mn-II";"II";251.66;3.418399;8.3435719;8700000;11;9
"Mn-II";"II";251.674;3.818225;8.7431251;1e+08;9;7
"Mn-II";"II";251.738;3.419929;8.3435719;1900000;9;9
"Mn-II";"II";251.818;6.494761;11.416848;2.3e+08;9;7
"Mn-II";"II";252.01;6.128213;11.046563;1.1e+08;9;9
"Mn-II";"II";252.025;6.4934578;11.411498;2.1e+08;7;5
"Mn-II";"II";252.052;5.992538;10.910053;1e+08;11;11
"Mn-II";"II";252.062;6.132897;11.050227;9e+07;7;7
"Mn-II";"II";252.301;5.990647;10.903312;1e+08;9;9
"Mn-II";"II";252.801;6.139411;11.042366;1.3e+08;11;11
"Mn-II";"II";253.278;4.0712369;8.964954;9e+07;3;5
"Mn-II";"II";253.333;4.0740154;8.966664;1.1e+08;5;3
"Mn-II";"II";253.422;4.0740154;8.964954;1e+08;5;5
"Mn-II";"II";253.504;5.3803433;10.2697054;3.6e+07;7;9
"Mn-II";"II";253.566;3.419929;8.3080841;46700000;9;7
"Mn-II";"II";253.598;3.420542;8.3080841;13400000;7;7
"Mn-II";"II";253.792;4.073782;8.9575769;1.6e+08;7;7
"Mn-II";"II";253.804;4.0740154;8.9575769;6e+07;5;7
"Mn-II";"II";254.292;3.420542;8.2947281;8.5e+07;7;5
"Mn-II";"II";254.345;3.420645;8.2938151;2.5e+08;5;3
"Mn-II";"II";254.67;6.139411;11.006369;2.8e+07;11;11
"Mn-II";"II";254.837;5.836388;10.700161;4.5e+07;7;7
"Mn-II";"II";254.875;4.0651815;8.928232;1.9e+08;9;9
"Mn-II";"II";254.932;6.1846056;11.046563;3.3e+07;9;9
"Mn-II";"II";254.982;6.1855626;11.046563;3.8e+07;7;9
"Mn-II";"II";255.153;6.1846056;11.042366;5.5e+07;9;11
"Mn-II";"II";255.185;3.703336;8.5604778;6.4e+07;5;5
"Mn-II";"II";255.185;5.3979231;10.255052;5e+07;9;7
"Mn-II";"II";255.316;3.7058299;8.5604778;1.5e+07;7;5
"Mn-II";"II";255.452;5.4176404;10.2697054;3.3e+07;7;9
"Mn-II";"II";255.657;3.419929;8.2681019;1.42e+08;9;7
"Mn-II";"II";255.689;3.420542;8.2681019;3.9e+07;7;7
"Mn-II";"II";255.695;3.420645;8.2681019;3100000;5;7
"Mn-II";"II";255.72;3.7135045;8.5604778;2800000;3;5
"Mn-II";"II";255.754;3.420542;8.2668737;9.2e+07;7;5
"Mn-II";"II";255.759;3.420645;8.2668737;5e+07;5;5
"Mn-II";"II";255.83;5.3968661;10.241756;8e+07;11;9
"Mn-II";"II";255.86;3.418399;8.2627156;2e+08;11;9
"Mn-II";"II";255.886;5.3979231;10.241756;1.2e+08;9;9
"Mn-II";"II";255.941;3.419929;8.2627156;4.4e+07;9;9
"Mn-II";"II";255.968;3.420645;8.2629413;2.2e+07;5;3
"Mn-II";"II";255.974;3.420542;8.2627156;10700000;7;9
"Mn-II";"II";256.226;5.4176404;10.255052;1e+08;7;7
"Mn-II";"II";256.364;3.415425;8.2502234;2.17e+08;13;11
"Mn-II";"II";256.384;5.3803433;10.214763;6e+07;7;7
"Mn-II";"II";256.412;5.836388;10.670303;6e+07;7;7
"Mn-II";"II";256.522;3.418399;8.2502234;25200000;11;11
"Mn-II";"II";256.604;3.419929;8.2502234;2e+06;9;11
"Mn-II";"II";256.872;6.494761;11.320013;2.2e+08;9;11
"Mn-II";"II";257.092;5.4367494;10.257866;9e+07;5;5
"Mn-II";"II";257.095;3.925593;8.7466314;9500000;7;9
"Mn-II";"II";257.243;5.4367494;10.255052;4.9e+07;5;7
"Mn-II";"II";257.61;0;4.8114165;2.8e+08;7;9
"Mn-II";"II";257.618;6.4934578;11.304743;2.1e+08;7;9
"Mn-II";"II";257.828;5.3772613;10.1846328;1.7e+08;7;7
"Mn-II";"II";257.881;5.3772613;10.183626;5e+08;7;9
"Mn-II";"II";258.297;5.3968661;10.195481;1.7e+08;11;11
"Mn-II";"II";258.354;5.3979231;10.195481;6e+07;9;11
"Mn-II";"II";258.451;6.139411;10.935178;1.3e+08;11;13
"Mn-II";"II";258.513;5.3914112;10.1860433;1.3e+08;5;3
"Mn-II";"II";258.544;5.3914112;10.1854621;2.9e+08;5;5
"Mn-II";"II";258.589;5.3914112;10.1846328;3.3e+08;5;7
"Mn-II";"II";258.73;6.494219;11.284827;2e+08;5;7
"Mn-II";"II";258.897;5.3968661;10.184367;2.8e+08;11;13
"Mn-II";"II";258.973;4.0651815;8.8512924;2e+08;9;7
"Mn-II";"II";258.982;5.4004014;10.1863424;5e+08;3;1
"Mn-II";"II";258.999;5.4004014;10.1860433;3.7e+08;3;3
"Mn-II";"II";259.015;5.4725424;10.257866;8e+07;3;5
"Mn-II";"II";259.015;5.108692;9.894015;2.5e+08;11;9
"Mn-II";"II";259.03;5.4004014;10.1854621;1.7e+08;3;5
"Mn-II";"II";259.067;5.3968661;10.181238;2.7e+07;11;11
"Mn-II";"II";259.124;5.3979231;10.181238;1.9e+08;9;11
"Mn-II";"II";259.143;3.7095383;8.4925077;1.4e+08;5;3
"Mn-II";"II";259.204;6.128213;10.910053;1.4e+08;9;11
"Mn-II";"II";259.33;5.106975;9.886494;2.3e+08;13;11
"Mn-II";"II";259.372;0;4.7787381;2.76e+08;7;7
"Mn-II";"II";259.565;5.3979231;10.173108;1e+08;9;7
"Mn-II";"II";259.758;6.6451983;11.416848;4.2e+07;5;7
"Mn-II";"II";259.825;6.132897;10.903312;1.2e+08;7;9
"Mn-II";"II";259.881;5.3803433;10.14972;4.3e+07;7;9
"Mn-II";"II";259.89;4.073782;8.842999;1.6e+08;7;5
"Mn-II";"II";259.89;3.7135045;8.4827133;1.4e+08;3;5
"Mn-II";"II";259.903;5.815271;10.584292;9e+07;5;5
"Mn-II";"II";259.955;5.3979231;10.165942;4.2e+07;9;9
"Mn-II";"II";260.184;6.9132748;11.67711;2.9e+08;7;7
"Mn-II";"II";260.199;5.3699198;10.133479;2e+08;3;3
"Mn-II";"II";260.272;5.105994;9.868202;2.3e+08;15;13
"Mn-II";"II";260.304;4.0740154;8.835658;1e+08;5;3
"Mn-II";"II";260.327;5.106975;9.868202;2.1e+07;13;13
"Mn-II";"II";260.372;3.7058299;8.4662193;1.2e+08;7;7
"Mn-II";"II";260.386;6.132897;10.893063;1e+08;7;5
"Mn-II";"II";260.432;5.4367494;10.196076;1.4e+08;5;3
"Mn-II";"II";260.568;0;4.7568065;2.69e+08;7;5
"Mn-II";"II";260.612;3.80445;8.5604778;25400000;3;5
"Mn-II";"II";260.626;5.3968661;10.152616;4.4e+07;11;11
"Mn-II";"II";260.684;5.3979231;10.152616;2.7e+07;9;11
"Mn-II";"II";260.845;5.3979231;10.14972;7e+07;9;9
"Mn-II";"II";260.881;5.3734072;10.124509;1e+08;5;7
"Mn-II";"II";260.956;5.5199674;10.2697054;1.3e+08;9;9
"Mn-II";"II";261.02;3.415425;8.163991;3e+08;13;15
"Mn-II";"II";261.058;5.836388;10.584292;1.4e+08;7;5
"Mn-II";"II";261.085;6.128213;10.875604;1e+08;9;7
"Mn-II";"II";261.263;5.3803433;10.124509;9e+07;7;7
"Mn-II";"II";261.652;6.391771;11.128858;1.14e+08;11;11
"Mn-II";"II";261.815;3.418399;8.152559;2.9e+08;11;13
"Mn-II";"II";261.892;5.5477351;10.280496;1.5e+08;5;5
"Mn-II";"II";261.9;5.566872;10.299481;2.1e+08;7;5
"Mn-II";"II";261.931;5.4176404;10.14972;1.4e+08;7;9
"Mn-II";"II";262.31;3.415425;8.140635;1300000;13;11
"Mn-II";"II";262.476;3.418399;8.140635;11600000;11;11
"Mn-II";"II";262.496;5.4176404;10.139518;6e+07;7;7
"Mn-II";"II";262.561;3.419929;8.140635;2.6e+08;9;11
"Mn-II";"II";262.647;6.139411;10.858578;1.4e+08;11;9
"Mn-II";"II";262.706;5.4725424;10.190647;8e+07;3;5
"Mn-II";"II";262.829;5.566872;10.282765;1.8e+08;7;7
"Mn-II";"II";262.85;8.1292795;12.84478;2.6e+08;5;5
"Mn-II";"II";262.877;5.5477351;10.262768;1.3e+08;5;3
"Mn-II";"II";263.201;5.3734072;10.0827;1.8e+08;5;3
"Mn-II";"II";263.235;3.420542;8.129152;2.7e+08;7;9
"Mn-II";"II";263.56;5.566872;10.2697054;3.2e+07;7;9
"Mn-II";"II";263.56;5.4367494;10.139518;1.2e+08;5;7
"Mn-II";"II";263.789;5.5199674;10.218716;2.2e+08;9;7
"Mn-II";"II";263.817;3.420645;8.118872;2.7e+08;5;7
"Mn-II";"II";263.985;4.0651815;8.7604253;1.9e+08;9;11
"Mn-II";"II";264.224;6.1846056;10.875604;3.9e+07;9;7
"Mn-II";"II";264.277;6.1855626;10.875604;4.3e+07;7;7
"Mn-II";"II";264.762;4.0651815;8.7466314;6100000;9;9
"Mn-II";"II";264.806;5.3803433;10.06104;1.9e+08;7;5
"Mn-II";"II";264.894;4.0651815;8.7443092;7e+07;9;11
"Mn-II";"II";265.104;4.0651815;8.740612;3.6e+07;9;9
"Mn-II";"II";265.187;6.1846056;10.858578;6e+07;9;9
"Mn-II";"II";265.25;4.073782;8.7466314;4.3e+07;7;9
"Mn-II";"II";265.582;5.5477351;10.214763;8e+07;5;7
"Mn-II";"II";265.592;4.073782;8.740612;2.1e+08;7;9
"Mn-II";"II";265.617;4.4974797;9.163867;2e+08;5;3
"Mn-II";"II";265.909;5.5199674;10.181238;6e+07;9;11
